Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port,category
-1,20,-1,1,1,1,1,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,Fake
1,38,1,1,1,1,1,0.0,731,1,1,0.0,0.0,0.0,0.0,0.0,0.0,33.333,0.0,100.0,100.0,0.0,1,1,0,Fake
-1,75,1,1,1,1,3,,0,-1,1,0.0,0.0,0.0,0.0,0.0,100.0,91.304,100.0,100.0,87.5,0.0,1,0,0,Fake
-1,78,1,1,1,1,5,0.0,3653,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,1,1,0,Fake
1,29,1,1,1,1,1,,1096,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
-1,197,1,1,1,1,2,,1096,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
1,25,1,1,1,1,2,,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Fake
-1,170,1,1,1,1,5,,0,-1,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0,0,0,Fake
-1,199,1,1,1,1,7,,2191,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
1,59,1,1,1,1,1,,2191,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
-1,93,-1,1,1,1,2,,4018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
1,129,1,-1,1,1,2,0.0,5114,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0,Fake
1,117,1,-1,1,1,2,0.0,5114,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0,Fake
1,114,1,-1,1,1,2,0.0,5114,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0,Fake
1,117,1,-1,1,1,2,0.0,5114,-1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0,Fake
-1,94,1,1,1,1,2,,4018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
1,65,-1,1,1,1,2,1.0,2557,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1,0,Fake
1,66,1,1,1,1,2,1.0,2557,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1,0,Fake
1,75,-1,1,1,1,3,,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-1,0,0,Fake
1,74,-1,1,1,1,3,,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-1,0,0,Fake
1,37,-1,1,1,1,1,1.0,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1,1,0,Fake
-1,86,1,1,1,1,5,0.0,3653,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,1,1,0,Fake
-1,85,-1,1,1,1,5,0.0,3653,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,1,1,0,Fake
-1,98,1,1,1,1,5,0.0,3653,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,1,1,0,Fake
-1,97,-1,1,1,1,5,0.0,3653,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,1,1,0,Fake
-1,86,1,1,1,1,5,0.0,3653,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,1,1,0,Fake
-1,85,-1,1,1,1,5,0.0,3653,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,1,1,0,Fake
-1,93,-1,1,1,1,2,,4018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
1,70,1,1,1,1,2,-1.0,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,0,0,Fake
-1,94,1,1,1,1,2,,4018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0,Fake
-1,99,1,1,1,1,3,-1.0,6575,1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0,Fake
